	PI3K-1	PI3K-2	PI3K-4	PI3K-5	PI3K-6	PI3K-7	PI3K-8	PI3K-9	PI3K-10
TMEM182	2.03564179922848	1.97746552835385	1.89286405489604	2.38232431395464	2.27055104094204	2.37907184075537	2.10954482602657	2.3056382908645	1.95512633023303
LOC100287010	0	0	0	0	0	0	0	0	0
LINC01102	0	0	0	0	0	0	0	0	0
LINC01103	0	0	0	0	0	0	0	0	0
LINC01114	0.233331705915698	0	0.137353070910501	0.353648297146818	0.103129447399164	0	0	0.121649525434891	0.132623119760666
LINC01158	0.290756225183762	0.594005449959777	0.67163949694567	0.477762596729938	0.587527025518211	0.505561320642063	0.114746742707628	0.376738377811995	0.40771049480152
POU3F3	1.27689980912286	1.55985674579084	0.72056352826792	0.678566897922837	0.444080341538326	1.13995417450283	0.963323346048448	1.19146674844415	1.06545748236421
LINC01159	0.0756919978418739	0.288322929405071	0.085831892156638	0.227098062931561	0	0	0	0.216580658949936	0.0828253837002267
LOC102724691	0.414874863320344	1.7139332719052	1.09591008585965	0.434550386187101	0	0	0.800078702646175	1.00135659303039	0.449422643457308
MRPS9	5.86336828833455	5.58484272208174	5.76621388130456	5.92093363731454	6.07440786997531	5.93018098559259	5.81974357705479	6.00192723738113	5.96899114851223
LOC101927492	0.457651600856696	0	0	0.479039653017956	0	1.03737161835304	0	0	0
GPR45	0.319622635948627	0.421697795746777	0.190442051796052	0	0.143636655596363	0	0	0.169015995232312	0
TGFBRAP1	4.50814027028557	4.25051009185942	4.54854183311124	4.56031301986313	4.43235367400307	4.43917034965343	4.17642572072933	4.44793051581058	4.36544096426354
C2orf49	4.01528895372068	3.72895516198	4.02810199991654	3.95483335248071	3.92321786859503	3.99103947888407	3.96235273052252	4.07831758718918	3.91824710798227
FHL2	5.54558238893045	5.37804400710787	5.60553030634191	5.51760548848359	5.63272239032801	5.54884507174956	5.56362451658466	5.54593475800997	5.46112305854231
LOC285000	0	0.499363168661228	0	0	0	0	0	0	0
NCK2	6.53282699043521	6.51869357695298	6.49314695820676	6.5504874815117	6.55199300966263	6.39792020367118	6.25854059428727	6.34251510819412	6.41870142342964
C2orf40	4.46349887845815	4.57540679861436	4.60560998576189	4.6575997990323	4.59051528121595	4.36914900169169	4.98774416639481	4.3357156742384	4.64413331766144
UXS1	6.777486278394	6.37363097091613	6.59522364554847	6.66224477649445	6.66202175070108	6.61842432997127	6.78190274465737	6.65848157862948	6.78632532049313
PLGLA	0	0	0	0	0	0	0	0	0
RGPD3	0.448071100039214	0.53478885120507	0.733925282732074	0.584476364290495	0.516493057914094	0.548028387222207	0.448481679158488	0.630030234673833	0.878940030675445
ST6GAL2	1.72248251499364	0.965596467820156	1.35037881337954	1.65033888701569	1.75535849407329	1.41350123027599	1.65735485429208	1.31404645908259	1.37491575111171
RGPD4-AS1	0	0	0	0	0	0	0	0	0
RGPD4	0.308708542605575	0.218240090713937	0.267406739788497	0.588244448710296	0.234198359873779	0.275267137788705	0.136876483831317	0.473659352564599	0.40835412405837
SLC5A7	0	0	0	0	0	0	0	0	0
SULT1C3	0	0	0	0	0	0	0	0	0
SULT1C2	0	0	0.22460472002649	0.10846660431785	0	0	0	0	0.217088524854489
SULT1C2P1	0	0	0	0	0	0	0	0	0
SULT1C4	0.174467501658477	0	0.524925216827313	0.183468427090952	0	0	0	0	0
GCC2	3.15043023743455	2.36596745769296	2.95113535144555	2.85642339915932	2.96000623370347	2.92836319217216	2.75768465843582	3.26369208752905	2.75509818261751
LIMS1	5.50544048517682	5.06406713248259	5.50241069183914	5.5944593655117	5.56727870705774	5.48930462487536	5.62708248277053	5.56788337370332	5.38603205814195
RANBP2	4.91501842348006	4.3365003410943	4.79231024248145	4.95963354047819	4.93648914955825	4.90528839802982	4.94694672770425	4.85396546504716	4.6760809734476
CCDC138	4.19678504795446	3.91975601504013	4.12146189320219	4.28513723856052	4.28558225935479	4.17206144074471	4.34236093846227	4.26734254114134	3.86494891190223
EDAR	0	0.353832462489051	0.548059371383308	0.214929984764364	0.228249993660275	0.192966729512792	0.293772375366958	0	0.354354613613799
SH3RF3-AS1	0.820591574832924	1.0347699883436	0.835653122092893	0.788603983416008	0.538789395011158	0.812294756353102	0.512056509528728	0.546709952161897	0.741868897040493
SH3RF3	2.54570368520809	2.38540040878536	2.33125725832979	2.3390585205005	2.54225861699706	2.23453212037737	2.27995339777548	2.11189659158538	2.30126406262667
MIR4265	0	0	0	0	0	0	0	0	0
MIR4266	0	0	0	0	0	0	0	0	0
SEPT10	5.16791328705894	4.42657924970827	5.06376577082875	5.33007416790088	5.24344531315183	5.18861792494069	5.33578548435536	5.23311168151158	4.99622244128175
SOWAHC	4.03939893361003	3.40102518044996	3.73807866765459	4.19835094591098	3.98034526707082	4.03740315580087	3.93680659270949	3.99332866440501	3.77667476747967
RGPD6	0	0	0	0	0	0	0	0	0
RGPD5	0	0.0366766126421958	0	0	0	0	0.029871218157756	0	0.0148071983284853
LIMS3L	0	0	0	0	0	0	0	0	0
LIMS3	0	0	0	0	0	0	0	0	0
LIMS3-LOC440895	0	0	0.155102034495607	0	0	0	0	0.0472918223656046	0
LOC440895	0	0	0	0	0	0	0	0	0
LOC100288570	0	0	0	0	0	0	0	0	0
LINC01123	1.15803129224645	1.15108955973492	0.902943027673817	0.922955063234932	0.976722261792471	1.09587271369436	0.850398789255899	1.21383366700418	1.14483032544706
MIR4267	0	0	0	0	0	0	0	0	0
MALL	1.59766362410062	1.03722883653481	1.61711164002283	1.30707641029267	1.30735593316503	1.61762527654997	1.26249054870764	1.42279275367854	1.25085563049343
MIR4436B1	0	0	0	0	0	0	0	0	0
MIR4436B2	0	0	0	0	0	0	0	0	0
NPHP1	1.66808581560645	1.9139875291612	2.36744847441761	2.5051896948598	2.2256888791247	2.33829384709782	2.87101552469729	2.58249200731374	2.08487867143151
LINC00116	4.69881984749116	5.14422809689649	5.07152500413831	4.80940058549941	4.67462261278817	5.0377581153088	4.55363542028691	4.58752438509504	4.63888405450748
LOC100507334	0	0	0.351967679989402	0	0	0	0	0.314247345670629	0
LINC01106	1.18548740066541	1.71430093225099	1.58882922776718	1.16414669264439	1.80025578620265	1.41051202018135	0.904823275304539	1.18737249222	1.26182457430462
BUB1	3.5637194717912	3.26560629758085	3.68366003555419	3.4086523751726	3.62336750181814	3.47477032183522	3.82299130574241	3.48558474076462	3.42555181026943
ACOXL	0.856997545875392	0.799404510748579	0.780775751984208	0.465058206985541	0.752657943132684	0.917996473277087	0.586226410683019	1.17945522914635	1.06191566913533
BCL2L11	3.75483543406047	3.39532035234117	3.84814198158824	3.6950151495323	3.65523601938489	3.83306245608542	3.52765748573369	3.67461500225922	3.38450480390858
MIR4435-1HG	6.33891722125938	6.20699645544594	6.51631765143193	6.3480244880046	6.28791969284997	6.4422549965927	6.35303074271732	6.4771820896968	6.53504634498813
ANAPC1	3.76351066867752	3.50252592555257	3.80038207545946	3.82922500613367	3.81478078629935	3.96143097185574	3.87033042420152	3.8795966749879	3.541820621969
MERTK	2.08560735783148	1.84164816499043	2.00753202131695	1.5195345861417	1.94063312318584	2.22002808732441	1.4361716522594	1.77580871384653	1.70705290785225
TMEM87B	5.2091643885641	4.5870455841417	5.02140836720699	5.24859856030592	5.32365630689941	5.04157623868624	5.41695540656114	5.20118776184672	5.11208737426155
FBLN7	3.76135624282618	4.12355037738062	4.06835019635036	4.01039795787615	3.91267285239069	3.75062833110577	3.63039628277915	3.49294269434841	3.70527516927828
ZC3H8	4.50697490484381	4.54051995555546	4.30874239515359	4.69493459770985	4.73709248357315	4.52324205671249	4.77626362480727	4.81426838945224	4.35447941680978
ZC3H6	0.932314080798786	0.795703165169739	1.24562013613822	1.0398558732826	1.07802237003648	1.15588074233384	0.977535162061367	1.09316965389303	0.858701000307278
RGPD8	0	0	0	0.086555683308123	0	0	0	0	0
TTL	6.14334027537854	6.11919297838947	6.16999565477079	6.1105015002213	6.18114135834764	6.16678302005896	6.10020036381902	6.17512364794814	6.15874249691559
POLR1B	4.9086278832999	4.7502775426172	4.70246480933248	4.64082536078404	4.80264396684931	4.75928495228966	4.77926046816305	4.90063191894218	4.82870297663012
CHCHD5	4.72393342427728	4.91416279274013	4.79521623525783	4.17793813338099	4.74197098144493	4.95509320726343	5.00496930141782	4.52242279886842	4.54313223812659
FLJ42351	1.16893982024513	0	0	0	0	0	0.548818397798801	1.41603067596046	0.93585432357867
SLC20A1	6.6782042192268	6.21639810338696	6.55436789890806	6.49409429367354	6.50351399958117	6.64162604042603	6.36289392339761	6.54498947932438	6.44444319692894
CKAP2L	2.04858148240376	2.07750490619722	2.36872571983128	2.36083833670759	2.14429891709599	2.31078509579516	2.23491184453334	2.6416655205989	1.9244710416129
IL1A	0.36984937265164	0.263051917331049	0.583819826447121	0.206814265688405	0.578598926782954	0.388411940837231	0.406027986340808	1.16660240513208	0.642445483068002
IL1B	2.58442030954519	1.90174462284149	3.62933186102299	2.46444654337356	2.41678474891059	4.5449504676315	3.1083122476862	3.23946372348214	2.95149948944896
IL37	0	0	0.904143869236371	0.344009910037416	0	0.443425528480807	0.64877612338801	0	0.356153153339579
IL36G	0.7705771995572	0.975561964388305	0.680347655129358	0.640209270814044	0.376282592685529	1.31774229231781	0.668047098959673	0.914181307537749	0.472182233504212
IL36A	0	0	0	0.558829928354005	0.463185387036794	0	0	0	0
IL36B	0.543785303531707	0.393246440478618	0.723519305732426	0.681388038064403	0.133064375111813	0.215785398707688	0.466653641596204	0.2979899847028	0.323189700233011
IL36RN	0	0.143447896610953	0	0.111782876196769	0	0	0.226366727416816	0	0.116062028025333
IL1F10	0	0	0	0	0	0	0	0	0
IL1RN	1.90043897517103	2.11301374421047	2.33114548150556	1.69718658555356	1.9010397040231	2.65078916640304	1.4270703322765	2.27970831721015	1.78370065126369
PSD4	2.53525775816074	2.35779996725085	2.40581519100729	2.79825814153951	2.66442499572058	2.60560181816527	2.33931390090493	2.48420366691024	2.0588359023829
PAX8	2.0213135225233	1.93216854012274	2.14459892860458	2.0798513284735	2.07259265888603	2.21528289088269	1.95420995619511	1.82290759960151	1.802499866081
PAX8-AS1	4.522776702506	4.18369284084141	4.30400096646506	4.32866557387804	4.29863854312152	4.27809761414701	4.24166220845031	4.27945570664779	4.02990110286249
CBWD2	4.5747326961231	4.38363692764936	4.40043505929448	4.71808468310918	4.61031492311924	4.86084480048162	4.72214805097643	4.59906510361171	4.66688466704141
FOXD4L1	0.142067026988701	0.510956518110306	0.160617031464112	0.726853506644425	0.688454327872139	0	0.427946996400557	0.271966998873007	0.295183538774781
FAM138B	0	0	0	0	0	0	0	0	0
WASH2P	3.39292115232936	3.42234476189306	3.43580944842982	3.44775900472247	3.2596140368293	3.37770036856498	3.2852529205917	2.83431622380745	3.3201970750169
DDX11L2	0.722114931074125	0.465830686680711	0.96380600332962	0.257972775409674	0.476870856453453	0.607175940168519	0.868502210285598	0.723440017695739	0.267353876161122
RPL23AP7	3.76154120156221	3.41858994462639	3.6810692742759	3.50603755354453	3.46297816703748	3.63579974390777	3.66523368019081	3.52747781765744	3.75786246274633
RABL2A	2.36178741654305	2.5167525955111	2.86429872222893	2.53194228156199	2.68014220556319	2.4080787837606	2.45820804410897	2.85291630285124	2.52552225538106
SLC35F5	4.46026054838704	3.89792591684027	4.40309093982639	4.44580436863595	4.53217530880155	4.40574076944619	4.61855776308386	4.53832738166674	4.44705004357483
MIR4782	0	0	0	0	0	0	0	0	0
LOC101060091	1.66688831953045	0.99466274175033	0.868018266124825	0	1.90868511857587	1.8300109438431	1.59278216111201	0.447202872152273	0.483061640761049
ACTR3	6.78573515969475	6.36297528448757	6.7387055501077	6.86126901128631	6.89039606439153	6.76317484776089	6.96763690197601	6.81452369425396	6.80837546248474
LOC100499194	0	0	0	0	0	0	0	0	0
LINC01191	0.809975250270242	1.44277633330088	0.362559390155964	0	1.04247891177668	0.437138853942156	0.355302140169995	0	0.633026062977456
DPP10	0.31127623038997	0.305051370733085	0.435446586376782	0.446688374402121	0.606686424626167	0.616768130534567	0.426934206799588	0.351456152846308	0.681483067111111
DPP10-AS1	2.07833778219082	1.92898639023415	1.58530681657427	1.51334388524892	2.51099357267548	1.40722065329528	2.09059338748376	1.97710497332122	1.1926592213365
DDX18	6.05541636988666	5.75185786748662	6.06075249248549	5.96840097371309	6.0134625899599	6.10172609603823	6.11766766916401	6.31030458479264	6.11880044113826
CCDC93	4.28477960036551	3.95375583246911	4.28642774680452	4.36266130085326	4.25845617344922	4.24256119667101	4.09338358234989	4.2177310680364	4.11458998434563
INSIG2	4.65427035592207	4.03717267456605	4.40376117070021	4.48002936102704	4.61826695849257	4.52755067354473	4.5587153434496	4.48641595657319	4.34046778039181
LOC101927709	0	0	0	0	0	0	0	0	0
EN1	2.50945104880523	2.05779628300925	2.32966167489795	2.59171015191686	2.72442073612811	2.45398610474971	2.23111600466694	2.68455650183058	2.65710926007012
MARCO	1.78573552848414	2.3188638302982	2.10981351642337	1.73833370542703	2.38726957400616	1.79280518827616	2.43520190697553	2.05474372707977	1.77803481710752
C1QL2	1.23702721598225	1.00026375522481	0.963767880077417	0.287188504046176	0.911750069433362	0.527559741182391	0.947805915217592	0.792825286013582	0.938204705109505
STEAP3	5.90406123346304	5.82898638993924	5.96121995325976	5.90455475105495	5.98563990868167	5.72319427856555	5.67307789917643	5.68779450520636	5.6688356286684
C2orf76	4.04755143440029	3.52104081875393	3.84036926895828	4.15905108171793	4.00152886761438	3.96354213804009	4.44539829756014	4.36700535495727	4.15346338016256
DBI	7.43873546450657	7.57933324930314	7.32805649030122	7.33768031060026	7.34625262428751	7.69783073101839	7.54098860831221	7.65369014167544	7.61185970190977
TMEM37	1.09839047035044	0.901398596763943	1.20077250719124	1.65085196534369	0.715687702696222	1.73276396651134	1.18224978078083	1.26183276506533	0.875424281214367
SCTR	0	0.214903239275746	0	0	0	0	0	0	0.174680902837862
PCDP1	0.182634963085605	0.127465108454506	0	0.0992076036176524	0.0799296293250109	0.131091677617555	0	0.0944183771272128	0.199175721161705
TMEM177	2.86330421727632	2.28542613505393	2.8684104005183	2.85442759906326	2.95488634094012	2.63340684115464	2.18880493814104	2.59880108321387	2.61597427410684
PTPN4	2.45742345823962	1.94716708928859	2.1587287070312	2.39596166473159	2.3799418673776	2.30686503055908	2.4636108164966	2.53711642341974	2.26121187840106
EPB41L5	2.71255546269379	2.34123779738704	2.44220996217527	2.71474016884921	2.70210038234842	2.72572593647536	2.55714138666734	2.69631808648007	2.625828906969
TMEM185B	5.47623803106273	5.1344132219763	5.4199955852897	5.33385824595516	5.41185267244898	5.45313202056315	5.39471061674057	5.4003348813275	5.29903175089523
RALB	5.56549961392209	5.40304881765601	5.73668650235543	5.60898668987203	5.76002761564659	5.60716630476843	5.72172605236284	5.61418546593966	5.47857284468697
INHBB	5.03511118866045	4.77237319904801	5.18344302941412	5.01259045651989	5.00799828973672	5.18202727870572	4.714561094787	5.05589630114467	4.82028919766937
LINC01101	0	0	0	0	0	0	0	0	0
GLI2	1.96615070277632	1.49410074624722	1.91418258953475	1.91339626637782	2.01481882276837	1.8414544220484	1.71575658598413	1.62783889356838	1.91578659175274
TFCP2L1	2.74193250997993	2.26770648440167	2.50234061072399	2.41949182557885	2.54171973115269	2.57730746081783	2.48189320601545	2.42325119323742	2.15763827315766
CLASP1	4.04365476248537	3.73746797701438	3.96867702774593	4.18781687138816	4.05630354014643	3.98895568617107	3.84755318649331	3.94010763247426	3.69808522099996
RNU4ATAC	0	0	1.52228933432334	2.63400149828665	1.25647073650995	0	1.50089597424293	0	2.6814334185231
NIFK-AS1	0.777202806067395	0.983427297430825	1.1199059976073	1.27642484361821	1.05054787094565	1.1569468463935	0.612879003830565	1.32793887833039	0.968667649114513
NIFK	6.06804766143831	5.76129167749151	5.91944889326581	5.9303727963795	5.96122706219295	5.9558421430196	6.07455249373905	6.21484079782973	5.99196449098103
TSN	5.96352437280206	5.64819687555952	6.02825463888514	5.99225501556463	6.07417851958279	6.23110388049833	6.14953532792649	6.1440256152349	6.04337685977048
CNTNAP5	0	0	0.0639114690907775	0	0	0	0	0	0
GYPC	6.08210281167605	6.40951447305762	6.26158642483556	6.09043260242577	6.15110475523421	6.08969856906684	5.94088584582925	6.13736045294818	6.03547401613005
BIN1	5.46823640557467	5.26449272492307	5.71622629217325	5.56413195165544	5.52292180459359	5.48819934634728	5.24105749424685	5.2528326469986	5.32165926447583
CYP27C1	1.15881633873748	1.32195418103187	1.26474659496304	1.42535162628027	1.5495482114742	1.15243129143908	1.2761735179779	1.50108013190747	1.38001527520637
ERCC3	6.18420118406475	6.02932501768899	6.19957493283799	6.02610174432821	6.07444451053519	6.01828206790412	5.94600507745259	6.20134061003916	5.97214445390366
MAP3K2	3.89464575467416	3.39728594080221	3.72785523362911	3.96483509203403	3.90735154074838	3.78536982779779	3.82321588596633	3.77635879109951	3.50334975836185
PROC	0.678840431913728	0.990619587472119	0.751691075411876	0.916409725133339	0.774132002914587	0.420946422870424	0.61791959692591	1.05939565085788	1.21303072394762
MIR4783	0	0	0	0	0	0	0	0	0
IWS1	5.3799559020282	5.01488556870426	5.32878955890509	5.50156192193094	5.33726339491027	5.42673926622892	5.38693547617463	5.47650278421307	5.09438113955869
MYO7B	0.499893885283435	0.6875074653506	0.367373337624298	0.522922059208356	0.432535823685759	0.124076576161174	0.546573251781702	0.50087939477867	0.469240735665284
LIMS2	4.08079581578717	4.16693943780333	4.49728380361713	4.22849452043168	4.44272306529994	4.12860895692266	3.89332800323861	4.02369122548284	4.28752812046639
GPR17	0.318353524070879	0.644626589461121	0.554143203963674	0.333965038863745	0.502729876477809	0.158363353198787	0	0.220315799288278	0.124703385520793
SFT2D3	4.14280886439966	4.12588491934999	4.09649770524775	4.30044204850706	4.23719853200455	4.30540949961758	4.10150737390014	4.16450844155993	4.35399853429032
WDR33	4.0261309465162	3.78285662857339	3.8727038034337	3.84970668374514	3.91662625401467	3.84120340041015	3.7765530696685	3.99164919148274	3.92028324197917
