	GFP-1	GFP-2	GFP-3	GFP-4	GFP-7	GFP-8
GCNT7	0	0	0	0	0.179850143805841	0
FAM209A	0.702870821549171	0.934020092030176	2.04661239964764	2.00323254483893	1.27178804231713	1.1390727957445
FAM209B	1.28397798419174	1.58850846843312	1.67420122748472	1.38297325770189	0.672646665595583	1.27123568118835
TFAP2C	4.60425098754311	4.40614756531264	4.13046993106528	4.5837882106557	4.41123805262117	4.5035001345307
BMP7	1.28864090561885	1.59900799997903	1.40886675337626	1.80094501662787	1.71252859325773	1.22328292581407
LOC102723590	0	0	0	0	0	0
MIR4325	0	0	0	0	0	0
SPO11	0	0	0	0	0	0
MIR5095	0	0	0	0	0	0
RAE1	5.56537521772806	5.64198882251986	5.6714783439097	5.50597148857414	5.71659950365422	5.59501273424528
MTRNR2L3	0	0	0	0	0.136284152668772	0
RBM38	4.37978084503481	4.83735357227206	4.39397898734817	4.54375228821129	4.47125392356034	4.66026931678461
CTCFL	0.0255213533963578	0	0	0.0332735762217089	0.0246554546927519	0
PCK1	0	0	0	0	0.140201976647894	0
ZBP1	2.6139646468417	2.08253294767697	2.16133119647317	1.98252558242747	1.59511218750853	2.223742819396
PMEPA1	8.00167854456753	7.91612133372709	7.92772914734412	8.20806698819087	7.97190957224173	8.08747497853439
MIR4532	0	0	0	0	0	0
C20orf85	0	0	0	0	0	0
PPP4R1L	2.2941536634712	2.22303978548972	1.81948535983252	2.21256803823778	1.90403322550339	1.43285172413059
RAB22A	4.52917795087954	4.60187165365692	4.68756558891272	4.73204166786263	4.57041670548953	4.56630901602862
VAPB	4.54032109574929	4.45683833255051	4.38322363266728	4.43497955941163	4.40093906437618	4.30847930828824
APCDD1L	4.466442649004	5.0330700959804	4.51291488532258	4.301081367964	4.68614547264341	4.23769800450047
APCDD1L-AS1	1.14948304131229	1.26250749096631	1.4522856790413	0.61438290860069	1.0327455078043	0.830161908152546
STX16	5.23877894526792	5.35728676295646	5.42251266231169	5.41767862653083	5.11263924629367	5.13093619881612
STX16-NPEPL1	0.18927062672082	0.0539854638850146	0.153657981046548	0.350377817949445	0.0944996192650613	0.16457198219327
NPEPL1	0.780241089223715	1.28150896879379	1.26658333682743	0.895074911450072	0.759469863696712	0.86750033154152
MIR296	0	0	0	2.49481320711002	0	0
MIR298	0	0	0	0	0	0
GNAS-AS1	0.894005270454726	0.180658895890281	0.335869366302332	0	0	0
GNAS	8.65520983143167	8.72323040208187	8.82775643945539	8.58555986370652	8.74680701194677	8.73325126392798
NELFCD	5.92805586007641	6.01823280010507	5.78688963792971	5.74905901252032	5.65695615964908	5.78985038252609
CTSZ	9.11449867724961	9.06681556513759	9.11085605748955	9.36146838054319	9.2343671924503	9.32076203451683
TUBB1	0.791146213676631	0.913019962369706	1.08936739819428	0.886586762221326	0.393454491621835	0.128656316427367
SLMO2-ATP5E	0	0	0.529050906677372	0	0	0.212579546584744
ATP5E	5.29033058362913	5.19021958153508	5.36003587441288	5.20592120731431	5.0777206016755	4.83206019118586
SLMO2	6.05850031793905	5.95567778747168	5.96657708270929	6.04079963237102	6.07000096207925	6.01946251549192
ZNF831	0	0	0	0	0	0.0248014103018667
EDN3	0	0	0	0	0	0
PHACTR3	0	0	0	0	0.0573447660548973	0.0679860560842307
LOC100506384	0	0	0	0	0	0
SYCP2	1.18176414280897	1.55748382501694	1.31865155855045	1.48217868382926	1.37860710822534	1.52327020230512
FAM217B	2.4732588655113	2.42415909289641	2.11785760294847	2.23203827859772	2.18223143037368	2.24682576174693
PPP1R3D	3.19949115111757	3.33405071918795	3.3915374686627	3.41753194966029	3.09599814292345	3.43717486413256
CDH26	0.582832757812032	0.0636827383648843	0.389993995133223	0.674926662517114	0.566331453290523	0.362939196336834
C20orf197	0	0	0	0	0	0
LOC729296	0	0	0	0	0	0
LOC284757	0	0.294718094705561	0.290049650061948	0.709692204409753	0.619670001710657	0.213643400666959
LOC101928048	0	0	0	0	0	0
MIR4533	0	0	0	0	0	0
LOC100506470	0	0	0	0	0	0
CDH4	3.51526108745359	3.38206886535554	3.27531434163165	3.5684082864824	3.12825815817946	3.46006053015239
MIR1257	0	0	0	0	0	0
TAF4	3.80710143531161	3.8251128305773	3.55831841610674	3.72054917536849	3.61472509427718	3.68622336353015
LSM14B	4.81107133450289	4.92286199081515	4.74314360931751	4.6656391276313	4.69071529704666	4.61515712787323
PSMA7	8.55940114400635	8.65790201702636	8.78207103140619	8.54234632421973	8.59551344642578	8.57171332206113
SS18L1	3.93421057542157	4.00001344344157	4.1488109925755	3.98581869813619	3.69601265441847	3.80134082494031
MTG2	4.20883476467658	4.44394721511917	4.35195988610376	4.46997583730068	4.17260812825068	4.33731092916935
HRH3	0.0744182082870822	0	0	0	0.0719341093520122	0
OSBPL2	5.60017877663143	5.70902707373339	5.68095201454029	5.69986995351942	5.40844085461107	5.55490837503663
ADRM1	7.96655812869324	8.11291018582559	8.11660528799116	8.00147040172393	7.90821438830519	7.97324161013937
LAMA5	4.65613771105653	4.87619516474165	4.5763876524523	4.78617481042471	4.26806252990488	4.5576796642832
MIR4758	0	0	0	0	0	0
LOC101928158	0	0.805239183985177	0.451206631536997	0	0.58268336812149	0.480038909906225
RPS21	9.22882841858189	9.1068057373097	9.29874448134345	9.12858230300118	8.91062344229614	8.95868358622383
CABLES2	2.51670412373964	2.8312140089414	2.6890449728963	2.6422206984637	2.39822157988104	2.86575524753401
RBBP8NL	1.43436554236132	1.33655501031789	0.850343262707766	1.36241835487979	0.940289153958796	0.897843889971041
GATA5	0	0	0.369818374624595	0.0995901476955881	0	0.0879112847624765
C20orf166-AS1	0	0	0.168441481733004	0	0	0
C20orf166	0	0	0	0	0	0
MIR1-1	0	0	0	0	0	0
MIR133A2	0	0	0	0	0	0
SLCO4A1	3.18995163438328	2.99095343457493	3.02790380478399	3.21479800933061	2.26317889671383	2.28582306086763
LOC100127888	0.846055241701103	0.723155611015382	1.74179162069125	0.935325830155213	0.254075956476052	0.938568084488856
NTSR1	0	0	0	0	0	0
LINC00659	0	0	0	0	0	0
MRGBP	5.10011203192229	4.92318369034724	5.33278219930496	4.98738526459789	4.86077392088523	4.91650258367907
OGFR-AS1	1.04397195225823	0.548053879887684	1.09429010735532	0.637170466744675	1.70320290109676	1.30127922490504
OGFR	7.07382755297444	7.12309347956068	7.0872303102493	7.10800951751913	6.78418285266323	7.11314428156796
COL9A3	2.08886979346308	2.5003718927876	1.88170071219317	1.9674169895154	2.01168143279166	2.11975071434435
TCFL5	3.91595248583501	4.42540683644495	4.02793759979954	3.86715527991553	3.97013401297749	4.02403959379829
DPH3P1	1.50195440082382	2.31810919655157	2.47765622341512	1.49823329034789	1.91866934637371	1.32429339961633
DIDO1	4.21355854276792	4.39149351426049	4.17074137726389	4.41388036071024	3.92082481528823	4.25219366390129
GID8	4.92688129279234	4.89883689367222	4.81403375168995	4.99816075274062	4.78099364579069	4.89370650592962
SLC17A9	3.45437429496983	4.29995599063031	4.15782238981895	3.77237756887653	4.00111918253378	3.92154898146622
BHLHE23	0	0	0	0	0	0
LOC63930	0	0	0	0.0773779238449524	0	0
LINC00029	0	0	0	0	0	0
LINC01056	0	0	0	0	0	0
HAR1B	0.212054247787875	0.427092330703711	0	0	0.205290195600938	0
HAR1A	0.204553086214733	0.412998737932953	0	0.179838951570577	0.134980319944307	0.232741617981381
MIR124-3	0	0	0	0	0	0
YTHDF1	6.2006303812987	6.181345756115	6.07973805998463	6.2016223361012	6.08009351162458	6.16677990638626
BIRC7	0.500621318853155	0	0	0.346126861656057	0.379034128241589	0.162448145606365
MIR3196	0	0	0	0	0	0
NKAIN4	1.42575955081887	1.12913297145259	2.0639857035002	1.62063366639585	1.76356560919097	1.71384756965718
FLJ16779	0.455736799015631	0.60918461612057	0.376083186970626	0.395786216299335	0.479901413007926	0.329018124346115
ARFGAP1	6.26774113020076	6.38100461947423	6.39812182411045	6.28345365309553	5.91089818734357	6.1017352974337
MIR4326	1.76747079537081	0	0	0	2.49686298800784	3.21574179326862
COL20A1	0	0.199100261575823	0	0	0.0917783532489372	0.0553077017900283
CHRNA4	0	0.0776005789609293	0	0	0.0690923463169735	0
LOC100130587	0	0	0	0	0	0
KCNQ2	0.059300967437374	0.12604992569645	0.182130157872318	0.286191435187574	0	0.0679467718900494
EEF1A2	3.88596674821587	3.5660114764668	3.73509953142552	3.6390639131934	3.04202324359025	3.15057368063808
PPDPF	8.61574716614915	8.57064899115062	8.66247607865228	8.32787583991238	8.27257878993373	8.39909107323847
PTK6	2.87754910669398	2.52804572535487	2.4287429237449	2.60123867263381	1.63981893750631	2.08018259687196
SRMS	1.8940994939386	1.67117540567784	1.98814834341716	2.00405195369045	1.46900033578867	1.31807482394748
C20orf195	1.01547022738182	0	0	0.22272124549743	0.167776151062729	0.371290936520411
HELZ2	7.20681462879656	7.27891134027668	6.99733748364493	7.26557100895274	6.63863437214696	6.92195191852056
GMEB2	4.57575842717745	4.73280165222084	4.57295231413676	4.67453908522076	3.98851163769494	4.42799586057798
STMN3	4.35567076780274	4.58457933701637	4.44359548352333	4.20527316205836	4.5679571871478	4.14164603168294
RTEL1	1.3069092867302	1.20586393989313	1.42890357454403	1.19201089781326	0.962816337255477	1.11156235798378
RTEL1-TNFRSF6B	0	0.247541854691511	0.0374142937915411	0.174438867868955	0.0669167112216803	0.0401875885164365
TNFRSF6B	0.1671403269708	0.738259412988604	0.177976238863234	0	0.307142816823305	0.190506414167111
ARFRP1	5.43932517401481	5.49316606294181	5.44593767178271	5.29592044701411	5.35096329477034	5.346748490014
ZGPAT	5.21080011310815	5.37539499528818	5.25139268258176	5.29632053954967	4.71851218118685	5.17183538292514
LIME1	4.74386136040694	4.84826476787138	5.04434347439804	4.70366935027734	3.72545069599245	4.38222775392356
SLC2A4RG	4.6879444341822	4.90297091706733	4.8012889891781	4.51156290585851	4.73397004372123	4.43323677417708
ZBTB46	2.58867199264493	2.80475798702964	2.57419724293767	2.51440940574367	2.20577727189909	1.90373919486874
LOC101928604	0	0	0	0	0	0
ABHD16B	4.1774889970469	4.58154642128642	4.36131513202514	4.35215104599861	3.40140439395315	3.94610347162778
TPD52L2	7.89690694884179	7.87180977386649	7.94409941835705	7.8498046936653	7.7788270041879	7.83144512306264
DNAJC5	6.00454553003208	5.87620696449844	5.73803743030096	5.79039917674683	5.3933252744289	5.62352758783304
MIR941-1	0	0	0	0	0	1.25914844083119
MIR941-3	0	0	0	0	0	0
MIR941-4	0	0	0	0	0	0
MIR941-2	0	0	0	0	0	0
UCKL1	5.05412285450653	4.9694133341192	4.92285644354277	5.00752640317464	4.83101124656727	4.84224897834987
MIR1914	2.65994777890863	2.76297667271015	3.38928013699145	2.99183105803792	4.03686881259066	2.34372525196322
MIR647	0	3.4123193953206	1.36717699231598	2.76462035573617	2.74608640890002	2.96227654534607
UCKL1-AS1	0.482623149114787	0.931804080452805	1.01377525507854	0.788350607845128	0.205986636024059	0.791212105572246
ZNF512B	4.16294861174555	4.25654459807743	3.83695530393544	4.03082743656941	3.66493390459192	3.96273176482821
SAMD10	3.23130548188369	2.82498458994713	2.71423767749556	3.02555517799193	2.39832150881919	2.97776154135299
PRPF6	5.96337948558684	6.03901556108129	5.95148580717453	5.95009328357978	5.92554892989095	5.98304976507907
LINC00176	0.33726017668178	0.486581002917034	0.3578389831738	0.426830662474408	0.204899408855475	0.312816830129402
SOX18	1.05776356694433	2.57987638799776	2.37303281484574	1.66698777891034	2.15558850033822	3.12859318961541
TCEA2	3.78534722270685	4.03118605614998	4.013052686329	3.37013907599082	3.53741525048034	3.70872000210612
RGS19	4.3311645797416	4.10826407039459	4.15862752887286	4.03162817993652	3.93937496040649	4.0548390600575
MIR6813	0	0	0	0	0	0
OPRL1	0.259208736807301	0.329935145326115	0.324769087530205	0.443840601453478	0.155816860472775	0.124963097555902
LKAAEAR1	0	0	0	0	0	0
NPBWR2	0	0	0	0	0	0
MYT1	0.0365122296005093	0.0396793591293091	0	0.138187301661409	0.13621366579411	0.0825855113963075
PCMTD2	3.73269202372866	3.75984653988488	3.73208934071649	3.65707827498775	3.62208954053285	3.52392290091032
LINC00266-1	0	0	0	0.823384479540982	0	0
MIR3648	4.98815592774892	7.14594062250197	5.56488073076331	6.59726446655684	5.0093880162674	7.11563846270367
MIR3687	6.72325462982405	7.47668708893368	7.25405243932077	7.71962859414043	6.09559315013584	6.95363446238395
TEKT4P2	2.56615690458124	2.20334471044462	2.48137741468784	2.25063934541869	2.22382357313246	1.92618636602918
TPTE	0.0721867646943076	0	0	0	0.0697753642345828	0
BAGE3	0	0	0	0	0	0
BAGE4	0	0	0	0	0	0
BAGE2	0	0	0	0	0	0
BAGE5	0	0	0	0	0	0
BAGE	0	0	0	0	0	0
ANKRD30BP2	0.320818853383533	0.0637191906057665	0	0.148635901765792	0.0567031425778183	0.067228117988891
MIR3156-3	0	0	0	0	0	0
LOC102724188	0	0	0	0	0	0
POTED	0	0	0	0	0	0
MIR8069	0	0	0	0	0	0
C21orf15	1.58332555052945	0.974832605185825	1.27667485457064	0.367383529816345	1.1925208344516	1.4099161208132
ANKRD20A11P	0	0.360041338691434	0	0.226884547852414	0.170972364221456	0.37788918490656
LIPI	0	0	0	0	0	0
RBM11	3.57177835860424	3.52539677336884	3.78637043866451	3.89337764485992	3.65908762264474	3.74776366054653
ABCC13	0	0	0	0	0	0
HSPA13	6.20735105705246	6.23174738534418	5.90615663585938	6.36255899109077	6.37651777672914	6.17829565048964
SAMSN1	0.364872149592687	0.39294809759253	0.453248603243371	0.104656279313958	0	0.179240657865426
SAMSN1-AS1	0	0.451529342431333	0	0	0	0
LOC388813	0	0.245645195129072	0.448641455635485	0	0.114220547906585	0
NRIP1	5.67082416302305	5.47338184947747	5.39859091668835	5.57396604356915	5.39788668923132	5.38929885334881
USP25	5.13639304817475	5.05226691568764	4.94758155824073	4.97937999212607	5.06015353674974	4.99051047242394
LINC00478	0.334798054433454	0.112622344545101	0.309544297568632	0.314871373718693	0.623457804097091	0.470880722820409
MIR99A	0	0	0	0	0	0
MIRLET7C	0	0	2.2049655637932	0	0	0
MIR125B2	0	0	0	0	0	0
C21orf37	0	0	0	0	0	0
CXADR	4.40697804245146	4.04107332803234	4.07303544997689	4.26442532523831	4.08295160797882	4.11988725366325
BTG3	8.10068081138886	8.03370371152268	8.15423907614693	8.22723478062435	8.11556545838235	8.22972246004995
C21orf91-OT1	0.892472165882281	0.3901769934567	0.68728310187533	0.457503135093417	0	1.2092853763361
C21orf91	4.84193702784394	4.50489883578953	4.59996143583644	4.55223184036486	4.62087774340241	4.54766616146155
CHODL-AS1	0	0	0	0	0	0
CHODL	2.35123629829993	1.86590968955494	1.47851959947461	1.8673086191137	1.84501517527074	1.65706814493624
TMPRSS15	0	0	0	0	0	0
LOC101927797	0	0	0	0	0	0
LINC00320	0.0908375316245653	0	0	0	0	0
NCAM2	0.595050591865514	0.578898030678212	0.813877827526647	0.56755394346853	0.728928586084533	0.859887985137467
RNU6-67P	0	0	0	0	0	0
LINC00317	0	0	0	0	0	0
LOC101927821	0	0	0	0	0	0
LOC101927843	0	0	0	0	0	0
LINC00308	0	0	0	0	0	0
D21S2088E	0	0	0	0	0	0
LOC101927869	0	0	0	0	0	0
LOC339622	0	0	0	0	0	0
LINC00158	0.469333649109822	0.393647073014037	0.14109484394122	0	0	0.41293497751944
MIR155HG	1.50014416337198	1.72406655725569	1.9175419911424	1.70699554211826	1.01613829173512	1.14844690160792
MIR155	0	0	0	0	0	0
LINC00515	0.705341493720812	0	0.418991513944495	0.86732411124162	0.383471716166395	0
MRPL39	5.83525533729046	5.61792661165573	5.89879713620434	5.75217794961725	5.83996405082119	5.63206923705971
JAM2	2.99218180781699	3.68539054411057	3.76201564235834	3.3010190054114	3.6574548087362	3.47571133582925
ATP5J	6.417997818618	6.32762268610974	6.64710735969766	6.37002639885233	6.44038171321869	6.49298595889658
GABPA	3.47658871341575	3.57705330057583	3.22437977674672	3.23358367718528	3.49911424523101	3.14153967358574
APP	11.0099842886327	10.8332595200794	10.5767911996371	11.1038836458708	10.7641458366371	10.8888771766742
CYYR1	3.61926385382116	3.24362401065664	3.49113488721233	3.69225282567335	3.82948693353574	3.51499247302831
ADAMTS1	8.5330245768987	8.55138412503763	8.5347819836185	9.02054918591671	8.52299498403163	8.9797323067351
ADAMTS5	3.54154468871758	3.65857915699864	3.57943257632001	4.04508977367764	4.06147409164992	4.03310448305674
MIR4759	0	0	0	0	0	0
MIR5009	0	0	0	0	0	0
LINC00113	2.33946419336469	1.46848636911176	2.41711826596306	2.39155445796448	1.7455843618856	2.14492525018871
LINC00314	0	0	0	0	0	0
LINC00161	0	0	0	0.278787505832152	0	0
N6AMT1	3.37549461673336	3.78699025649595	3.39687195675592	3.35826641789674	3.60744876857737	3.50530624840158
LTN1	4.10025881348975	4.14374529815924	4.19560183733541	4.39985898239335	4.21821134410599	4.23951312382177
RWDD2B	5.15439138828733	5.19996456874246	5.21029714777313	5.12672254494709	5.09545637400412	5.23729261523824
USP16	5.47285432514697	5.512104475653	5.41135792435955	5.40033874617951	5.53045403633989	5.46525089662158
CCT8	8.15876399112352	8.20631303735795	8.27822150790152	8.33670972298457	8.37257508154993	8.44967209954186
MAP3K7CL	3.31058480740141	3.27381204411792	3.62461763346843	3.27791218738231	3.66947370924427	3.43737508976528
LINC00189	0	0	0.385891192286458	0	0	0.730689892104543
BACH1	5.13437231595535	5.04987809444906	4.92498291028804	4.95702264148777	4.82776191691492	4.83376397834323
BACH1-IT2	0	0	0	0.760219758754497	0.227545560047087	0.686964607807419
GRIK1	0.509549552009777	0.223527099431051	0.497368076690102	0.488248425852482	0.333816268724544	0.483692075248389
GRIK1-AS2	2.01471325760987	1.44685811739162	2.76437046433967	1.84505530125208	1.77659656199075	1.90116190191435
GRIK1-AS1	0.332961427517519	0.35887479079431	0	0	0.586333654206286	0.376672017540122
CLDN17	0	0	0	0	0	0
LINC00307	0	0	0	0	0	0
CLDN8	4.09849832046509	3.7943228920093	3.37829240530298	3.79461484299013	3.17706747856833	3.29472739926712
KRTAP24-1	0	0	0	0	0	0
KRTAP25-1	0	0	0	0	0	0
KRTAP26-1	0	0	0.478057565603019	0	0	0
KRTAP27-1	0	0	0	0	0	0
KRTAP23-1	0	0	0	0	0	0
KRTAP13-2	0	0	0	0	0.215844652547429	0
MIR4327	0	0	0	0	0	0
KRTAP13-1	0	0	0	0	0	0
KRTAP13-3	0	0	0	0	0	0
KRTAP13-4	0	0	0	0	0	0
KRTAP15-1	0	0	0	0	0	0
KRTAP19-1	0.603756227384923	0	0.63736203303019	0.747901609040282	0	0.675574986633447
KRTAP19-2	0	0	0	0	0	0
KRTAP19-3	0	0	0	0	0.353162652458218	0
KRTAP19-4	0	0	0	0	0	0
KRTAP19-5	0	0	0.759113734451647	1.4295988563006	1.17074301373389	0
KRTAP19-6	0	0	0	0	0	0
KRTAP19-7	0	0	0	0	0	0
KRTAP22-2	0	0	0	0	0	0
KRTAP6-3	0	0	0	0	0	0
KRTAP6-2	0	0	0	0	0	0
KRTAP22-1	0	0	0	0	0	0
KRTAP6-1	0	0	0	0	0	0
KRTAP20-1	0	0	0	0	0	0
KRTAP20-4	0	0	0	0	0	0
KRTAP20-2	0	1.35560534901282	1.34015471731835	1.92980320217971	1.62104651346121	0
KRTAP20-3	0	0	0	0	0	0
KRTAP21-3	0	0	0	0	0	0
KRTAP21-2	2.13022000720183	2.2249327532409	3.14127635229217	3.06343533138742	1.66668255258595	2.62667772180658
KRTAP21-1	0	0	0	0	0	0
KRTAP8-1	0	0	0	0	0	0
KRTAP7-1	2.75105577803482	2.85522805790477	2.91930032234189	2.40107170326489	2.52233176527979	3.01045955107926
KRTAP11-1	0	0	0	0	0.202136041987153	0.237531037881172
KRTAP19-8	0	0	0	0	0	0
TIAM1	2.62384427490081	2.52614551806471	2.46717426199685	2.29760214125772	2.17680008803494	2.50813367354851
